epoch,train_loss,test_loss
0,50.8695843773365,0.0749215987086296
1,0.23593060878515243,0.024120926409959793
2,0.08134666609168052,0.01668106854557991
3,0.0418955462962389,0.014556354156136512
4,0.02648387433886528,0.01357784377783537
5,0.019265794357657434,0.012839176827669144
6,0.015184071150422097,0.013017048427462577
7,0.01256056328266859,0.01236408461034298
8,0.010483304923772812,0.011476421742141247
9,0.008820758607238532,0.009910187673568726
10,0.007543458788096905,0.009144832973182202
11,0.006640051227807998,0.008475345310568809
12,0.00602757390588522,0.009113204602897168
13,0.00553938679099083,0.00857110652178526
14,0.005142287481203676,0.007871678368747234
15,0.004846964252367616,0.007652516382187605
16,0.004567355566471815,0.007035415270924568
17,0.0043041688784956934,0.006882355370372534
18,0.004060576326772571,0.00711114847138524
19,0.0038319660551846026,0.00714719085842371
20,0.0035875446155667306,0.0060317678168416025
21,0.0033955883782356977,0.006339927341789007
22,0.0032615044336766004,0.005851041480153799
23,0.003091094682738185,0.0052148392654955385
24,0.0028680299933999775,0.004976799918711186
25,0.0026096292508766055,0.004608477049320936
26,0.002402918071113527,0.0037304460063576697
27,0.0022268058767542244,0.0034549118988215924
28,0.002088565827719867,0.0028765029437839984
29,0.0019957673912867906,0.003034782476723194
30,0.001892074708454311,0.0026605578549206256
31,0.0018491467125713826,0.002444050493091345
32,0.0017939840640872717,0.0032014581725001334
33,0.0017429123444482684,0.002275427186116576
34,0.0017227268340066074,0.0021995550349354744
35,0.0016652961384505034,0.0020159549236297607
36,0.0016410463700070976,0.0022217837441712617
37,0.0016091702101752163,0.0021950484443455935
38,0.0015760770233348013,0.001999216390773654
39,0.0015907056173309684,0.0021085951551795008
40,0.001559959707967937,0.001990226715058088
41,0.0015403372965753078,0.0019011930204927922
42,0.001529758058488369,0.001835296380892396
43,0.0015229157777503133,0.0018799530513584613
44,0.0015097635190933943,0.0019262540079653264
45,0.0014919849200174212,0.0019728110395371913
46,0.0014941796094179154,0.002027068230509758
47,0.0014936349581927061,0.0018386182323098183
48,0.001491047845967114,0.0018817571043968201
49,0.00147692743986845,0.0018247531112283468
50,0.0014749985804781319,0.0016900024604052306
51,0.0014770269740372896,0.0017338977068662644
52,0.0014722092017531395,0.0017861798578873277
53,0.0014637745724990965,0.0018189377065747977
54,0.0014734004700556397,0.0017564143642783165
55,0.0014661095794290305,0.0017672206591814756
56,0.0014670219628140331,0.0017457755876705051
57,0.001465260681323707,0.0019122235268354416
58,0.0014595184510573745,0.001751860149949789
59,0.001455219284258783,0.0018366793788969517
60,0.001464377185329795,0.001700427009165287
61,0.0014487169407308102,0.0016576533103361726
62,0.0014388234628364444,0.0017221803274005652
63,0.0014355994278565049,0.0018011270388960839
64,0.0014325623666867613,0.0017419939130544663
65,0.0014206001985818148,0.0017394612982869148
66,0.0014171482210978865,0.0016684690030291677
67,0.0013972488099709152,0.00182341577000916
68,0.0014128658253699542,0.0016738974165171384
69,0.0013944453448057174,0.0015811651898548008
70,0.0013928215716034174,0.001718481987528503
71,0.0013837518662214278,0.001714576668292284
72,0.0013858675679191948,0.0015736144136637448
73,0.0013727538174949587,0.0015615606574341655
74,0.0013624460804276168,0.0015727370604872704
75,0.0013666191849857569,0.0016421841964125634
76,0.0013621172721497714,0.001644077956303954
77,0.0013582580799236894,0.0015775508115068078
78,0.0013526073545217514,0.0016072982411831618
79,0.0013472303183749317,0.0016671635378152133
80,0.001342770291864872,0.0015561555106192828
81,0.001338314743153751,0.001582189617305994
82,0.0013501492412760854,0.0016966593101620674
83,0.0013395868994295597,0.001639792439341545
84,0.0013424214645288886,0.0017130474768579007
85,0.0013339229468256235,0.001625332660973072
86,0.001329880201537162,0.0016564755138009787
87,0.0013350059371441602,0.0016229166034609078
88,0.001329682074021548,0.0015984081268310547
89,0.0013246551027521491,0.0016226602794602513
90,0.001317120957840234,0.001588212439417839
91,0.0013179008702747523,0.001580205550417304
92,0.0013097657898440958,0.0015760492496192456
93,0.0013101281967014074,0.001545954847149551
94,0.0013105639313347637,0.0015818468322977423
95,0.0013094843164086342,0.0016443712249398232
96,0.001295173478871584,0.0015776249010115862
97,0.0013037693040445447,0.0016102042451500893
98,0.0013036377578042448,0.0016163748554885388
99,0.0012984116529114545,0.0017451806340366602
100,0.0012926917891018092,0.00150593698695302
101,0.0012913343395106495,0.0016065414879471063
102,0.0012975561583414674,0.0015895612183958292
103,0.0012943125015124678,0.0016267530547454953
104,0.0012809283120557666,0.0015914415568113328
105,0.001287069571763277,0.0015726331409066916
106,0.0012818714319728314,0.0015319882087409496
107,0.0012762486435472966,0.0015500616669654847
108,0.0012798735274933278,0.001666732108220458
109,0.0012805562757886946,0.001583428337611258
110,0.0012634474419988692,0.0016825382716953755
111,0.0012865566502325238,0.0016104799820110202
112,0.0012696672582998873,0.0016031740467995406
113,0.0012703399281017483,0.001594363623484969
114,0.0012753310644067824,0.0016439789762720466
115,0.0012603226320818067,0.0015706425020471215
116,0.0012657331514172256,0.0016760499067604543
117,0.0012244046038016676,0.0015273101046681405
118,0.001212016902398318,0.0014488111399114131
119,0.001205457677692175,0.0014628454748541117
120,0.0012158465947955848,0.0014620609868317843
121,0.0012089215444400906,0.0016272235091775655
122,0.0012044460044242442,0.0014989234864711762
123,0.0012077088659629225,0.001523333453014493
124,0.0011997292622923852,0.0015246265728026628
125,0.0011999088328331709,0.0015187468575313687
126,0.0012006419553421438,0.0015272027367725968
127,0.0011999613104388118,0.0015085484530776739
128,0.001198771313019097,0.0015143261559307575
129,0.001194499938376248,0.0014758967816829681
130,0.001197783325985074,0.0015748903464525938
131,0.0011918740240857005,0.0014773503106087446
132,0.0011989084157161415,0.001499788811430335
133,0.0011982898071408272,0.0015356813853606582
134,0.0011857353397645056,0.0015108626790344714
135,0.0011694980802945793,0.001496443746984005
136,0.001169771450292319,0.0014484916564077139
137,0.0011606580485589801,0.0014850031062960624
138,0.0011660663440823556,0.0014350960370153188
