epoch,train_loss,test_loss,train_acc,test_acc
0,0.30129409449100497,0.15042851886749267,24.157500000000002,33.29
1,0.11476974875926971,0.09586504930257797,35.699999999999996,39.910000000000004
2,0.0844068452656269,0.0763755519747734,42.5375,45.71
3,0.06975965250134468,0.06349268765449524,48.045,51.12
4,0.060300722509622574,0.053923114204406736,52.7925,55.24
5,0.053454961705207825,0.04925101447105408,56.88999999999999,59.17
6,0.048355140227079395,0.04367274253964424,60.3,64.25999999999999
7,0.04458992094397545,0.04202153171300888,63.095,64.99000000000001
8,0.04161439440250397,0.03674453932642937,65.3025,68.11
9,0.039201646220684054,0.03506241973042488,66.67999999999999,70.16
10,0.037675811299681665,0.033670557403564456,67.955,70.27
11,0.03609193288087845,0.03186793656349182,69.045,71.76
12,0.03486305814683437,0.03082527606487274,69.965,72.3
13,0.03376936033964157,0.030231357139348984,70.795,73.85000000000001
14,0.03290119017660618,0.028237156116962432,71.485,74.82
15,0.032142778986692426,0.029736464077234268,71.955,73.6
16,0.03162576730400324,0.026930508685112,72.3875,76.48
17,0.031015169870853423,0.027554624527692795,72.9525,75.39
18,0.03040767008662224,0.026212342458963395,73.3825,76.47
19,0.02992794520407915,0.026935507568717,73.68,76.16000000000001
20,0.029387081742286682,0.02640391639471054,74.3375,76.02
21,0.02918571065813303,0.02493098372519016,74.235,77.12
22,0.02847943190783262,0.024954465672373773,74.78,77.42
23,0.028368140918016434,0.02513781658411026,74.9,78.10000000000001
24,0.027946372109651566,0.0238815454185009,75.0275,78.4
25,0.02759539612084627,0.023184963724017144,75.44999999999999,78.94
26,0.027193523739278316,0.02315173688530922,75.61,79.16
27,0.02721155451089144,0.023301141408085823,75.835,79.06
28,0.02681693974286318,0.02337923681139946,76.18,79.12
29,0.026265741448104382,0.0232414460927248,76.48,79.33
30,0.0262138254404068,0.022085319593548775,76.4475,80.23
31,0.026041758166253568,0.02293888195157051,76.3625,79.0
32,0.026063972128927707,0.02239277917146683,76.765,79.91
33,0.025906373782455923,0.022773302522301673,76.91,79.45
34,0.025607939064502715,0.022425982385873795,76.995,79.88
35,0.025383903449773787,0.021932162669301033,77.24,79.99000000000001
36,0.0250102113366127,0.0221235874325037,77.4475,80.21000000000001
37,0.024822904890775682,0.021926897862553595,77.66999999999999,80.56
38,0.02458572888672352,0.021117273420095443,77.6075,81.55
39,0.024529811227321625,0.021152794831991197,77.89500000000001,81.15
40,0.024559536536037922,0.02209673533141613,77.92999999999999,80.5
41,0.02434896270185709,0.020891058093309402,78.0775,81.27
42,0.024022017385065556,0.020530951833724977,78.295,81.08
43,0.02402951136827469,0.021494529953598976,78.19500000000001,80.88
44,0.023787702877819537,0.020248982790112495,78.57499999999999,81.65
45,0.023575805421173573,0.020729635569453238,78.53,81.31
46,0.02345029888898134,0.019903454795479773,78.69,81.96
47,0.023491875237226487,0.020468866726756095,78.675,81.89999999999999
48,0.023313244016468525,0.019951887652277945,78.78,82.0
49,0.02325536127984524,0.021377018535137175,79.01,80.65
50,0.022968801622837782,0.020793766129016875,78.9675,81.06
51,0.022850598792731762,0.018845152273774146,79.035,82.77
52,0.022788825918734074,0.019487087276577948,79.23750000000001,82.31
53,0.02267559516578913,0.019205814924836157,79.305,82.44
