epoch,train_loss,test_loss,train_acc,test_acc
0,0.6292419027328491,0.5888991868972778,0.0,0.0
1,0.554065503692627,0.525536713886261,0.0125,0.08
2,0.49187721590995787,0.46852719168663026,1.15,9.370000000000001
3,0.4362635716915131,0.415342635679245,10.4125,36.17
4,0.38672542872428894,0.36855099425315857,30.235,52.09
5,0.34364243111610415,0.3338316756248474,46.5075,54.230000000000004
6,0.30682929091453554,0.291274426984787,52.3425,53.49
7,0.27498496551513674,0.26566072821617126,52.277499999999996,51.4
8,0.2477999346256256,0.23254649646282197,51.154999999999994,49.55
9,0.22429482510089874,0.2132440458059311,49.6975,48.6
10,0.20401155216693878,0.19534779267311095,48.825,48.46
11,0.1866252117395401,0.17710918748378754,47.7175,46.02
12,0.17153459298610688,0.16075860633850098,47.215,45.97
13,0.15840885679721833,0.1479835744857788,46.71,45.269999999999996
14,0.14669470083713532,0.13976683320999145,46.3675,45.440000000000005
15,0.13656171131134034,0.12968710906505584,46.35,46.29
16,0.12774556493759157,0.1187549399971962,46.307500000000005,46.17
17,0.11971470977067947,0.11434842462539672,46.805,46.94
18,0.11258086413145066,0.10583745300769806,47.199999999999996,46.949999999999996
19,0.10612904274463654,0.09906938997507095,47.857499999999995,45.72
20,0.10050915023088455,0.09425656595230103,48.2825,46.51
21,0.09514952898025512,0.08769757614135743,49.0925,46.83
22,0.09050832535028458,0.08430902506113053,49.980000000000004,47.3
23,0.08608695881366729,0.08058816969394683,50.695,48.06
24,0.08200665097236633,0.0731629660487175,51.5975,46.57
25,0.07841232178211212,0.07199093323945999,52.4575,47.88
26,0.07496852684020996,0.06859365118741989,53.559999999999995,47.370000000000005
27,0.07167801278829575,0.06581614254713058,54.415,51.61
28,0.06876166603565216,0.06171055582761765,55.555,49.66
29,0.06589725213050843,0.06046030517816543,56.135000000000005,46.96
30,0.06325267867445945,0.05780091475844383,57.5775,54.72
31,0.060745828974246976,0.05407667824029923,58.78,52.839999999999996
32,0.05840404475927353,0.05369137994647026,59.805,58.17
33,0.05623206019997597,0.053126656132936476,60.809999999999995,57.03
34,0.054142720013856886,0.05064967709779739,62.019999999999996,60.760000000000005
