epoch,train_loss,test_loss
0,189.86550407943724,0.9546661398887635
1,2.214258715438843,0.17903057913780213
2,0.7169966937065124,0.07046722676753998
3,0.3411897893190384,0.04107688864469528
4,0.19459648015499115,0.030582151585817337
5,0.12429982490539551,0.02615917224884033
6,0.0857107834815979,0.02415542725920677
7,0.06181910510659218,0.023010545924305917
8,0.04675497922301292,0.02185747539997101
9,0.03625163735151291,0.020329420471191406
10,0.028744245028495787,0.018148297250270843
11,0.023156746640801428,0.016311627134680748
12,0.018786700960993767,0.0144633983284235
13,0.015509605948626996,0.013408217507600784
14,0.012835295784473419,0.012212703400850296
15,0.010876225191354751,0.011182161605358124
16,0.009383694934099913,0.010520535384118557
17,0.008249490416049957,0.010242215310037136
18,0.007417110811918974,0.009555338789522649
19,0.006765522702783346,0.009719937852025032
20,0.006228632245957852,0.009256581002473832
21,0.005801798956096172,0.00858922816812992
22,0.005372793218493462,0.008333134751021862
23,0.005012060587108135,0.00814129379093647
24,0.004697716856747866,0.007699136702716351
25,0.0044100771419703965,0.0075271558120846745
26,0.004135923241078854,0.006881612517684698
27,0.003886974627152085,0.0067777834378182885
28,0.0036708495188504456,0.006691183322668075
29,0.0034798688109964134,0.006690111647546291
30,0.0032767517920583487,0.006521142467856407
31,0.003072625103592873,0.005848947970569134
32,0.002917008714750409,0.005638842624425888
33,0.0028081566086038947,0.006260465940833092
34,0.0027062364012002947,0.005395335853099823
35,0.0026238098790869117,0.005371859969198704
36,0.002550437530130148,0.005335964997857809
37,0.002512566490843892,0.005270520099997521
38,0.0024319282580167055,0.004580220637470484
39,0.0023816341962665318,0.0048691521376371385
40,0.0023517884362488986,0.004509643961489201
41,0.0023037102308124304,0.0050916003979742525
42,0.002280668136663735,0.004043077427148819
43,0.002251701465807855,0.004642845786362887
44,0.0022016669377684594,0.004094618257135153
45,0.0021898681500926616,0.004218706796318293
46,0.002160371660254896,0.0037733561597764493
47,0.002137055342271924,0.003848286324739456
48,0.002129788635112345,0.0036506155610084535
49,0.002092230730317533,0.0037635881144553423
50,0.0020796730177477,0.0035761264603585007
51,0.0020683938935399057,0.0035626100715249777
52,0.002037128859758377,0.003403867194801569
53,0.0020124154740944504,0.003286310788616538
54,0.0020126522999256847,0.003142579250410199
55,0.0020083254773169755,0.003109558358415961
56,0.001984911672770977,0.003007362502813339
57,0.001979034744389355,0.0029310822565108536
58,0.001953246831893921,0.003008950375765562
59,0.001955969703942537,0.0028227132197469473
60,0.001955052524805069,0.002961968319490552
61,0.0019334716115146876,0.0029655168417841195
62,0.0019227098751813173,0.002771101186797023
63,0.0019219192123040556,0.002716082877665758
64,0.0019110342279076576,0.002858710278570652
65,0.0018975573083385826,0.002944262391328812
66,0.0018910642264410853,0.0027306066796183586
67,0.0018814334815368057,0.002732775558158755
68,0.001885687126033008,0.002941664266586304
69,0.0018517792424187064,0.002832634027674794
70,0.00185972293689847,0.002579379674047232
71,0.0018480500143021345,0.0026534808699041606
72,0.0018479810675606132,0.0026005243264138698
73,0.0018325527364388109,0.0026211546823382377
74,0.0018188613770529628,0.002654712811857462
75,0.0018285129437223078,0.002744885781407356
76,0.00181793416403234,0.0025840059470385313
77,0.0018131448170170187,0.002595071838051081
78,0.0018035353381186724,0.0024948736622929573
