epoch,train_loss,test_loss,train_acc,test_acc
0,0.10434319885969162,0.07517868799567222,38.042500000000004,47.33
1,0.08177328023314476,0.06493664491772652,42.3825,51.2
2,0.07644020626544952,0.06428660363554954,44.1925,51.15
3,0.07346628306508064,0.059334530067443846,45.25,53.6
4,0.07152094383835793,0.05756776272058487,46.0075,54.410000000000004
5,0.06976443390846253,0.0567870798766613,46.57,54.82
6,0.06844326915740967,0.055131060820817944,47.2875,55.989999999999995
7,0.06737261570692063,0.05436949917078018,47.7925,56.56
8,0.06642521904706955,0.05381514998078346,48.3775,56.86
9,0.06562323366999626,0.0535651707470417,48.765,57.21000000000001
10,0.064758771443367,0.05330411953926086,49.0325,57.25
11,0.06402131705284118,0.052420845228433606,49.38,57.97
12,0.06347956606149674,0.0522672346830368,49.714999999999996,57.620000000000005
13,0.06294388092160225,0.051996719396114346,49.8975,58.06
14,0.062408744335174564,0.05180024208426476,50.165000000000006,58.01
15,0.06170204386115074,0.051175878685712814,50.432500000000005,58.879999999999995
16,0.061467221063375474,0.0499494860291481,50.9425,59.230000000000004
17,0.06112083278298378,0.04997367876768112,50.897499999999994,59.14
18,0.060361673283576965,0.04986422968506813,51.05499999999999,59.489999999999995
19,0.06007765337824821,0.04943251655697822,51.397499999999994,59.61
20,0.05988925260901451,0.05034520557522774,51.339999999999996,59.43000000000001
21,0.05960944666266441,0.049328253465890884,51.839999999999996,59.830000000000005
22,0.05889282155632973,0.049353588992357256,52.0875,59.69
23,0.05921229479908943,0.048221341341733934,51.845,60.419999999999995
24,0.058688947689533234,0.048957260036468504,51.777499999999996,60.18
25,0.05845251109004021,0.04917659434676171,52.397499999999994,59.88
26,0.057975779163837435,0.0486982585132122,52.4175,60.22
27,0.05808713657259941,0.04881311034560203,52.47500000000001,60.45
28,0.05746685580611229,0.04810574822425842,52.75,60.73
29,0.05755026625394821,0.049092195695638656,52.512499999999996,60.28
30,0.05702211698293686,0.04853273189067841,52.71,60.22
31,0.05688407470583916,0.04813792693018913,52.83,60.540000000000006
32,0.05687848701477051,0.04862090234160423,52.9875,60.85
33,0.056731392109394076,0.04787579988241196,52.995000000000005,60.870000000000005
34,0.056590971052646634,0.04788781549334526,53.339999999999996,61.260000000000005
35,0.05648518567979336,0.047778896850347516,53.225,60.870000000000005
36,0.05617519974708557,0.047315134757757185,53.235,61.36000000000001
37,0.05607458302974701,0.047230584913492205,53.43750000000001,61.17
38,0.05575656081438064,0.04887243703007698,53.717499999999994,60.309999999999995
39,0.05559182043075561,0.04652444069981575,53.76,61.31999999999999
40,0.055606957012414936,0.04726114380955696,53.835,61.4
41,0.055427996158599856,0.04614986807703972,53.5525,61.89
42,0.05543745254278183,0.04594688841700554,53.6,61.62
43,0.05540567604899407,0.047225373423099515,53.8725,61.150000000000006
44,0.0549394439637661,0.0468176242351532,54.2475,61.660000000000004
45,0.054932622945308686,0.04581360895037651,54.055,62.06
46,0.054875630444288254,0.04654716783761978,53.9875,62.260000000000005
47,0.054918518644571306,0.04611416603326798,54.045,61.550000000000004
48,0.05468478530049324,0.04675932424664497,54.13,61.83
49,0.054375937610864636,0.046149181896448135,54.142500000000005,61.73
50,0.054484934574365616,0.04583308181166649,54.379999999999995,61.760000000000005
51,0.05435888542234898,0.04675211310982704,54.427499999999995,61.4
52,0.05429698858857155,0.04640864355564117,54.527499999999996,61.72
53,0.05406830270886421,0.046109641540050504,54.48499999999999,62.08
54,0.05423057068288326,0.045435783821344375,54.332499999999996,62.03999999999999
55,0.054009302282333374,0.04543898866176605,54.43750000000001,62.39
56,0.05340843480229378,0.04589295109510422,54.6725,61.78
57,0.05333257654905319,0.045352031302452085,54.84250000000001,62.09
58,0.05336633121967316,0.0445850346326828,54.7625,62.61
59,0.05344307234287262,0.04536156513094902,54.69500000000001,62.45
60,0.05307676993608475,0.04649936401247978,55.245,61.85000000000001
61,0.053008466225862506,0.044894812738895416,54.9075,62.22
62,0.05289819286465645,0.04601708710193634,55.137499999999996,62.51
