epoch,train_loss,test_loss,train_acc,test_acc
0,0.11214682310819626,0.07242736146450043,35.995,47.56
1,0.08089988853931428,0.06348707931637763,42.8725,51.5
2,0.07381201977133751,0.059148369365930556,45.7675,53.52
3,0.07005311549901962,0.05685958422422409,47.185,54.67999999999999
4,0.06752279388308526,0.0547160292327404,48.3775,55.53
5,0.06546216669678688,0.05293581072688103,49.265,56.830000000000005
6,0.0636544418990612,0.05159162588715553,50.239999999999995,57.989999999999995
7,0.062339566773176196,0.050805159133672714,50.94499999999999,58.06
8,0.06143437269926071,0.049498802667856216,51.415,59.07
9,0.06031267124414444,0.04834568530321121,51.9575,59.88
10,0.05943278819322586,0.04836284399032593,52.44,59.870000000000005
11,0.05873051707148552,0.047575511068105696,52.8075,60.209999999999994
12,0.058076007044315335,0.04932927316427231,53.075,59.5
13,0.05702117028236389,0.048119245582818986,53.555,60.42999999999999
14,0.056851169687509535,0.04641339020133019,53.6975,61.31999999999999
15,0.05577626302242279,0.046486350125074384,54.1125,61.22
16,0.05549050504565239,0.04556403823494911,54.4075,61.7
17,0.05471182915568352,0.045039840632677075,55.0925,61.650000000000006
18,0.054294226825237275,0.044289603048563005,54.927499999999995,62.38
19,0.05386292777359486,0.04397866295576096,54.9825,62.88
20,0.05362339560985565,0.043973466670513155,55.5625,62.849999999999994
21,0.05312655939161778,0.044084942984580995,55.7775,62.73
22,0.0526485307097435,0.04344822380542755,55.942499999999995,63.13999999999999
23,0.0524609377771616,0.043605493146181104,55.8925,63.21
24,0.052091851499676704,0.04330672777295112,56.072500000000005,63.56
25,0.051960437643527986,0.04298197314739227,56.04749999999999,63.59
26,0.051640100651979444,0.04312336655259132,56.425000000000004,63.89
27,0.05167778808772564,0.0430410512983799,56.56250000000001,63.85999999999999
28,0.05136484036147594,0.041929708588123324,56.63,64.53999999999999
29,0.051033634167909625,0.04254394091367721,56.5025,64.07000000000001
30,0.05064931365847587,0.04159038366675377,57.097500000000004,64.05
31,0.05056271396279335,0.04241199306845665,57.1925,64.46
32,0.050432779949903486,0.04168705915808678,57.004999999999995,64.24
33,0.05008668129146099,0.04289671223759651,57.175,63.92
34,0.049845197543501855,0.04150601460337639,57.6075,65.11
35,0.04980760735273361,0.041709489715099336,57.7175,64.5
36,0.04939577329158783,0.04079757662415504,57.894999999999996,65.08
37,0.04951639169454575,0.041364368015527724,57.697500000000005,65.03
38,0.04924310929775238,0.040763274055719376,57.76,65.2
39,0.04889363715648651,0.04052929239869118,58.0675,65.11
40,0.04887288373708725,0.04069396513104439,58.165,65.38000000000001
41,0.04872030231654644,0.04035680426359177,57.879999999999995,65.28
42,0.04841688964366913,0.04023873019814491,58.19499999999999,65.5
43,0.048462828424572946,0.04041695486903191,58.315,65.60000000000001
44,0.048125534382462504,0.040268399268388745,58.2975,65.38000000000001
45,0.047939752307534216,0.040577581667900084,58.655,65.72
46,0.04802573616206646,0.03998759237527847,58.6175,65.73
47,0.04808615474700928,0.041219304251670835,58.550000000000004,65.33
48,0.04789325889647007,0.039978769707679745,58.807500000000005,66.25999999999999
49,0.047632053232192995,0.04077976735234261,58.857499999999995,65.25
50,0.0476848729878664,0.040392441660165784,58.86749999999999,65.45
51,0.04755309093594551,0.039941582399606705,58.995,66.17
52,0.04741244471371174,0.03996583940386772,59.0075,66.01
53,0.04726708878278732,0.03948020621538162,59.2175,66.02
54,0.04706416812837124,0.03948361322879791,58.9625,66.39
55,0.04732804199755192,0.03998223484158516,59.1225,66.12
56,0.04683862337768078,0.03963608731031418,59.3225,66.19
57,0.04679135304987431,0.03930711285471916,59.272499999999994,66.02
58,0.046713048893213274,0.038995243215560915,59.357499999999995,66.49000000000001
59,0.04680216601788997,0.039490362417697905,59.2075,65.85
60,0.04637970209121704,0.03956709153056145,59.48,66.10000000000001
61,0.04658414950668812,0.03962173146009445,59.37,65.86999999999999
62,0.04627482706606388,0.039226290345191955,59.72,66.4
63,0.04631443297863007,0.039367542779445645,59.660000000000004,66.25
64,0.04614439653754234,0.03924707606434822,59.7275,66.34
65,0.0461921755284071,0.03886087935566902,59.545,66.58
66,0.045953375518321994,0.03885494924783707,59.93000000000001,66.79
67,0.04565925987064839,0.038937326854467394,59.6575,66.69
68,0.04596284487843513,0.03875654891729355,59.699999999999996,66.94
69,0.04582688965797424,0.038527203196287156,60.112500000000004,66.66
70,0.04560864252150059,0.03848514149188995,60.272499999999994,66.85
71,0.04589932308495045,0.038924554520845416,60.1225,66.69
72,0.04529305186867714,0.038482249093055726,60.24,66.74
73,0.04554591279625893,0.03855816655755043,60.1375,66.93
74,0.04547619281113148,0.038554848420619965,60.075,66.81
75,0.04544845922887325,0.03833164652585983,60.212500000000006,66.85
76,0.045574899265170096,0.03855273346304894,60.3475,67.02
77,0.0448947734951973,0.03824492371678352,60.41,67.25
78,0.045247314202785494,0.03900411845445633,60.065000000000005,66.58
79,0.0446617740303278,0.03861849738955498,60.68,67.01
80,0.04520031279921532,0.03874701842069626,60.4,67.15
81,0.044791712298989296,0.03789580001235008,60.712500000000006,67.32000000000001
82,0.04486360820233822,0.038294099259376525,60.475,66.91
83,0.04476068133711815,0.03871408350467682,60.114999999999995,67.2
84,0.04446943364739418,0.03854563304781914,60.57,66.59
85,0.04453885860145092,0.03789606199860573,60.5175,67.58
86,0.044571685868501666,0.03790208735466003,60.762499999999996,66.61
87,0.04469872668385506,0.03830840371251106,60.28,67.06
88,0.044418961679935455,0.03775007166862488,60.585,67.29
89,0.04452329949438572,0.0381299723982811,60.86,66.8
90,0.04420283306837082,0.03767445583939552,60.934999999999995,67.47
91,0.04429555041491985,0.03759806916117668,60.589999999999996,67.55
92,0.04422362520098686,0.03783839707374573,60.775,67.5
93,0.04439302808344364,0.03753038161993027,60.762499999999996,67.65
94,0.0441327698469162,0.03762262842655182,60.9275,67.67
95,0.04401965780556202,0.03750197653770447,60.95,67.7
96,0.04408372872173786,0.037569012570381165,60.8425,67.66
97,0.044052340218424794,0.03742123020291328,61.08749999999999,67.60000000000001
98,0.043888753101229666,0.03782356663942337,60.8375,67.49000000000001
99,0.04421267617940903,0.037728023314476014,60.915,67.25999999999999
100,0.04393886001110077,0.037760605603456496,61.0275,67.14
101,0.04382920869290829,0.037275718539953234,61.1,67.72
102,0.04391569948196411,0.037482173544168475,60.74,67.93
103,0.04371585802435875,0.0375626481115818,61.1075,67.49000000000001
104,0.043897931975126266,0.03776456809043884,60.94500000000001,67.92
105,0.043535917034745214,0.037452083098888395,61.245000000000005,67.4
106,0.04356897871494293,0.037327671372890475,61.455000000000005,67.9
107,0.04379174473285675,0.03740929764509201,61.277499999999996,67.99
108,0.04357520404458046,0.03733626134991646,60.97,67.93
109,0.04324663353860378,0.036865090316534045,61.2525,68.05
110,0.043467399248480795,0.03778842851519584,61.47,67.74
111,0.04334667472541332,0.03732993024587631,61.324999999999996,67.80000000000001
112,0.04338174090981484,0.03710135953426361,61.27,68.05
113,0.04364691216945648,0.037728840339183806,61.224999999999994,67.54
114,0.04328628243803978,0.037371170067787174,61.334999999999994,67.86
115,0.04301925093531608,0.03671674689054489,61.480000000000004,68.02
116,0.0433538073271513,0.03757683469057083,61.602500000000006,67.75
117,0.04321848413646221,0.03752805998325348,61.114999999999995,67.86
118,0.04355191263556481,0.03775501197576523,61.4625,67.74
119,0.04300627659261227,0.03723382892012596,61.517500000000005,67.86
120,0.042980963453650475,0.03781923373937607,61.565000000000005,67.56
121,0.042822659340500835,0.03821120651960373,61.55500000000001,67.56
122,0.04316248680651188,0.03751984608769417,61.355000000000004,67.99
123,0.042813345488905905,0.03716331244707108,61.9,68.33
124,0.0426804602175951,0.036972195136547086,61.650000000000006,68.08
125,0.04280209757983684,0.03701320013999939,61.88,68.21000000000001
126,0.042642262759804726,0.03748480668663979,61.739999999999995,67.65
127,0.0428200391292572,0.037069252449274066,62.1625,68.07
128,0.04256066997051239,0.036855123788118366,61.795,68.08999999999999
129,0.042625771224498746,0.037244617229700086,61.7375,67.92
130,0.04248328669965267,0.037763102465868,61.777499999999996,67.78
131,0.042533802685141564,0.03677061384320259,61.92999999999999,68.32000000000001
132,0.042430548951029774,0.036618705868721006,61.8375,68.42
133,0.04264389675557614,0.037025582629442215,61.955000000000005,68.03
134,0.042609700095653534,0.03689541763067245,61.8625,68.12
135,0.042471650099754336,0.03662777239084244,61.88249999999999,68.28
136,0.042851021662354466,0.03747512044906616,61.982499999999995,68.12
137,0.042429093369841575,0.036796868348121646,61.772499999999994,68.55
138,0.04245869855880737,0.03688224956393242,61.9125,68.39
139,0.04234555957317352,0.03656483479142189,62.09,68.46
140,0.042273002642393115,0.03699111720323563,62.1325,68.35
141,0.042260252717137334,0.03710917597413063,62.150000000000006,67.86
142,0.04204619540870189,0.036776068007946014,62.2675,68.32000000000001
143,0.04228767905235291,0.03659733507037163,61.712500000000006,68.03
144,0.04214761980175972,0.03705489940047264,62.0875,68.0
145,0.04201532524228096,0.03684538924098015,62.5325,67.99
146,0.04212031876444817,0.03700765117406845,62.0575,68.01
147,0.04197293139398098,0.03700698552131653,62.175000000000004,68.17999999999999
148,0.04213217816948891,0.036428203797340394,62.175000000000004,68.58999999999999
149,0.04208776135444641,0.0362415050804615,62.044999999999995,69.13
150,0.0421263886064291,0.036445434546470645,62.0875,68.34
151,0.04233785648643971,0.03696309757828713,61.855000000000004,68.26
152,0.04207618608176708,0.03625628882646561,62.567499999999995,68.33
153,0.04189829578697681,0.03664023218154907,62.272499999999994,68.52000000000001
154,0.04205288333296776,0.037005346500873566,62.2425,68.77
155,0.04187566739320755,0.03654064787626266,62.239999999999995,68.32000000000001
156,0.04195258150696755,0.03635571174621582,62.3275,68.51
157,0.041855203956365584,0.036289080268144605,62.370000000000005,68.30000000000001
158,0.04187653948664665,0.03686996001005173,62.580000000000005,68.21000000000001
159,0.04174945009946823,0.036568439716100694,62.417500000000004,68.47999999999999
160,0.041887713873386384,0.03644549773931503,62.41,68.36
161,0.04181187905073166,0.03654256442189217,62.4725,68.5
162,0.041763444754481314,0.03641677622795105,62.53999999999999,68.45
163,0.04168170607388019,0.03665437868833542,62.419999999999995,68.51
164,0.04153645549118519,0.0373071882724762,62.714999999999996,68.08
165,0.04158036988377571,0.036913294064998624,62.5475,68.17999999999999
