epoch,train_loss,test_loss
0,18.072796844694018,0.03618670089244842
1,0.020677457148581744,0.012100558426976203
2,0.010359687235206366,0.008810813549160957
3,0.007480640139803291,0.005779979319125414
4,0.005308488785289228,0.004600311900302767
5,0.0046770098324865105,0.004397154419869185
6,0.004491640964895487,0.004399645583331585
7,0.004408735816180706,0.004330834683775902
8,0.004305431364476681,0.004159252223744988
9,0.003934132790379226,0.003636917318403721
10,0.0035190537661314012,0.0031472361024469137
11,0.003132639354094863,0.00281735164783895
12,0.002879309490416199,0.0027141672924160956
13,0.002722818144224584,0.002595491825044155
14,0.0025604903250932695,0.0024387907069176435
15,0.0024680273939855397,0.0023252505384385586
16,0.0024005815371870996,0.002256727297976613
17,0.0023408896708860994,0.0021977223694324495
18,0.0023010090873576703,0.002163918460905552
19,0.0022709651842713354,0.002167682977207005
20,0.00223405238725245,0.002106031229905784
21,0.0022065519203431903,0.0021123567651957272
22,0.002172349917702377,0.0020805750034749507
23,0.0021568697296082975,0.002035603465139866
24,0.0021339339638128878,0.002026075453311205
25,0.002106965245306492,0.0020346966380253434
26,0.0021012428919784725,0.002029811352491379
27,0.0020874349758960306,0.0020345854390412567
28,0.0020701661043800415,0.0019644626071676614
29,0.0020578665633685885,0.0019621298069134353
30,0.0020505795330740513,0.0019454877460375428
31,0.0020439617075026033,0.00197428576964885
32,0.0020394395830109716,0.001930084730312228
33,0.002024800041690469,0.0019700331903994084
34,0.002016686037182808,0.001954336885176599
35,0.0020041593259200454,0.0019064034946262836
36,0.0019984242903999983,0.0019197389092296363
37,0.001999122395180166,0.0019384097246453165
38,0.001992879519145936,0.001941719408519566
39,0.0019781014753505587,0.0018982951931655408
40,0.0019697564053349197,0.0019310983018949628
41,0.001971406495012343,0.0018948236599564553
42,0.0019624646092765035,0.0019186550993472338
43,0.0019609218706376852,0.0018758741687983273
44,0.0019544998470693827,0.001865699870698154
45,0.0019513240051455796,0.0018963941380381584
46,0.0019351177654229105,0.0018816069398075342
47,0.0019413842716254294,0.001875622870773077
48,0.001930288760084659,0.001836747058480978
49,0.0019262357391417026,0.0018835771782323718
50,0.0019297814896330238,0.0018846440132707358
51,0.0019232430154457688,0.001854979818314314
52,0.0019196955396793784,0.0018377060061320664
53,0.0019141975142993033,0.0018986941846087576
54,0.0019160635070875286,0.0018574599856510758
55,0.00191326085915789,0.0018843686481937766
56,0.0019088395062834024,0.0018265458995476364
57,0.001907341285981238,0.0018241668233647942
58,0.001907782126031816,0.0018299369733780623
59,0.0018955034268088638,0.0018728481005877257
60,0.0018893172902055084,0.001836568745970726
61,0.0018939452572725713,0.001825322119705379
62,0.0018974776634015143,0.0018305209193378686
63,0.0018869963609613478,0.0018158333420753479
64,0.001882928106468171,0.0018236090514808893
65,0.0018817337058484554,0.0018311955727636814
66,0.0018842172422446311,0.0018269582265987992
67,0.0018802473939023912,0.0018142220314592123
68,0.0018759247424080968,0.001860191374272108
69,0.0018773546954616903,0.0018273646678775549
70,0.0018660707691684365,0.0017887016957625747
71,0.0018707512719556688,0.0018049984496086835
72,0.0018634891585446894,0.0018438959069550038
73,0.0018730342669412495,0.0018283055081963538
74,0.0018728926082141697,0.0018395533950999379
75,0.001866002812422812,0.0018518368160352111
76,0.0018657216490246356,0.0017921147488057614
77,0.0018614444226026535,0.001801868580840528
78,0.0018533129423856736,0.0018491407092660667
79,0.0018624237878248095,0.001893673154897988
80,0.0018507890892215074,0.0018070090144872665
81,0.0018541603247635065,0.0018078870121389628
82,0.0018588198021054268,0.001795489702373743
83,0.0018466025269590319,0.0018161785306409
84,0.0018489085160195828,0.001799999938160181
85,0.0018473922817967832,0.0017837742041796447
86,0.0018454169907607138,0.001811640348099172
87,0.0018402776941657067,0.0018363396748900414
88,0.0018393212957307696,0.001793384015932679
89,0.0018438198616728186,0.001795355967618525
90,0.0018394869956187903,0.0018030267398804426
91,0.0018427303629927336,0.0018006881533190607
92,0.001835358652845025,0.0018040388710796832
93,0.001843595041334629,0.00178053839225322
94,0.0018375146867707372,0.0017775077786296605
95,0.001832264693826437,0.001839188614115119
96,0.0018286794169805943,0.0017859687121585012
97,0.001830589765869081,0.0017879265785217286
98,0.0018319076237268746,0.0017739957578480244
99,0.0018281782804057001,0.001806466225348413
100,0.001826278222259134,0.0017822968281805515
101,0.001819009032100439,0.0018036795491352677
102,0.0018301747972145677,0.0017866881927475332
103,0.0018238819007761777,0.0017869285557419062
104,0.001823966011032462,0.0017753254203125835
105,0.0018187731345184147,0.0017967080835253001
106,0.0018214119421318174,0.00179340346660465
107,0.0018205597901716829,0.0017640471454709768
108,0.00181994273616001,0.0018173023840412498
109,0.0018184666897170245,0.0017661433346569538
110,0.0018090920936316252,0.0017845940601080657
111,0.0017768923782743513,0.0017426833748817444
112,0.0017731987417675555,0.0017452512606978418
113,0.001766997126955539,0.0017605125643312932
114,0.0017723064024932683,0.0017833727277815341
115,0.001768455982580781,0.0017488145520910621
116,0.0017679737156257034,0.0017695300312712788
117,0.001768764600995928,0.0017370794476941228
118,0.0017599995668977498,0.001735471318475902
119,0.0017589010871946812,0.0017165202621370554
120,0.0017636818437837063,0.0017575165152549743
121,0.001763405627105385,0.0017378957565873862
122,0.0017614395966753364,0.001737000452168286
123,0.0017614594902843237,0.0017094035550951957
124,0.0017574113020673394,0.0017439125353470445
125,0.001758106689620763,0.0017265821589156985
126,0.0017565755283460022,0.0017567937176674604
127,0.0017560789852403105,0.0017373636869713663
128,0.001754856829252094,0.001757762020640075
129,0.0017504816321656108,0.0017354642417281867
130,0.001749658219423145,0.0017508980872109532
131,0.001752336980868131,0.001749662426672876
132,0.0017534510197117924,0.001720327677950263
133,0.0017534923469647765,0.0017399805748835207
134,0.0017535226992331445,0.0017285322591662406
135,0.0017527486257255078,0.0017402585776522756
136,0.0017545268495567142,0.0017303105155006052
137,0.001752533546462655,0.0017216537795960902
138,0.001747159435134381,0.001729886513762176
139,0.0017461953276768326,0.0017309818755835294
140,0.0017446717354469002,0.0017286988258361816
141,0.0017431680194102228,0.0017146191876381636
142,0.0017465689008124173,0.0017389370936900378
143,0.0017430012292228639,0.0017418153189122678
144,0.0017478543839417398,0.0017417154610157013
145,0.001741356816329062,0.0017471039300784468
146,0.0017479339520446956,0.0017245199371129275
147,0.00173832232253626,0.0017270843444392085
148,0.001741129510756582,0.001759238495491445
149,0.001742179260868579,0.001711846799775958
150,0.0017410631112754346,0.0017375963553786277
151,0.0017353396622464062,0.0017242942256852985
152,0.001740077847801149,0.001737910443544388
153,0.0017398128177970647,0.0017262571619823576
154,0.001741279975976795,0.0017278660418465733
155,0.0017379167271777988,0.0017146928962320088
156,0.0017366236094385386,0.0017157360929995775
157,0.0017345815451815724,0.001723435713350773
158,0.0017391420466825367,0.0017487322630360723
159,0.0017370672242715956,0.001720257466286421
160,0.0017419325893744827,0.0017147455306723714
161,0.0017438090156763793,0.001712949517183006
162,0.0017360944305546582,0.0017264592632651329
163,0.0017352553556673229,0.001773832593113184
164,0.0017192434695549308,0.0017061138417571783
165,0.0017177163598127664,0.0017044677380472421
166,0.0017096163925714792,0.0017015865933150054
167,0.0017098088008351625,0.0016999830717220903
