epoch,train_loss,test_loss,train_acc,test_acc
0,0.6419074375152588,0.6065198877334594,0.0,0.0
1,0.5668172707557678,0.5509171620368958,0.0,0.0
2,0.5082368369579315,0.4945476707458496,0.4575,0.19
3,0.45511277709007264,0.4483942033290863,5.91,5.64
4,0.40688616857528687,0.3977650382518768,18.695,19.68
5,0.36330096616744995,0.35833785853385924,31.4025,33.69
6,0.325175697183609,0.32421501536369324,37.815,40.1
7,0.29252794456481934,0.29560803694725035,39.3275,38.67
8,0.26462988348007205,0.26783702211380006,38.59,38.080000000000005
9,0.24058248274326324,0.242213494348526,37.64,37.72
10,0.219996821808815,0.2212766653776169,37.015,36.74
11,0.20227653307914734,0.20796446652412415,36.545,37.08
12,0.18687784101963043,0.18782675476074218,36.085,37.18
13,0.17335685501098633,0.1802984739303589,35.9925,36.96
14,0.16164374570846557,0.16134453206062316,35.9325,36.68
15,0.15142999992370607,0.15533027355670928,36.105,37.18
16,0.142294255900383,0.15547462990283967,36.5275,37.62
17,0.1342654578447342,0.14357079865932465,36.8575,38.05
18,0.12702657995223998,0.1329369609594345,37.325,38.37
19,0.12064845141172409,0.13175410206317903,37.792500000000004,39.57
20,0.11491093569993972,0.11774617836475372,38.2475,40.410000000000004
21,0.10965955955982208,0.1110934975028038,38.8975,41.089999999999996
22,0.1049148761510849,0.11094697107076645,39.53,40.849999999999994
23,0.10056880952119827,0.10396937845945359,40.2625,41.61
24,0.09677927963733673,0.09902371267080307,40.925,42.53
25,0.09319046112298965,0.10405577150583267,41.585,42.120000000000005
26,0.08964370945692063,0.09766447314023971,42.63,43.24
27,0.08654034020900726,0.09077226127386093,43.519999999999996,44.91
28,0.08364566820859909,0.0986780460357666,44.4225,42.1
29,0.08089383314847946,0.08183046559095383,45.145,46.800000000000004
30,0.07835183374881745,0.0851036019206047,46.089999999999996,45.440000000000005
31,0.07607527241706848,0.08721908203363418,47.0275,45.61
32,0.07371415638923645,0.09044694625139237,47.8725,46.03
33,0.07159683619737625,0.07977721133232117,48.54,47.349999999999994
34,0.06966722767353058,0.0795847527384758,49.3475,47.620000000000005
35,0.06768856339454651,0.07846181112527847,50.160000000000004,49.57
36,0.06592383449077606,0.06931657756567002,50.6575,50.239999999999995
37,0.06422427808046341,0.0641520806312561,51.61,52.190000000000005
38,0.06274715161323548,0.0696532614350319,52.275000000000006,48.93
39,0.06110871047973633,0.06120067739486695,53.225,53.2
40,0.05964892737269402,0.06440402230024338,53.8825,53.239999999999995
41,0.05833781404495239,0.05829404388666153,54.690000000000005,55.05
42,0.056879229342937467,0.06727375193834305,55.175,51.449999999999996
43,0.055565191942453386,0.05808077714443207,56.0875,55.75
44,0.0543553956925869,0.05510282480716705,57.0925,53.779999999999994
45,0.05322009220123291,0.05374074854254723,57.565,55.489999999999995
46,0.05217298350930214,0.05615931895971298,58.3125,54.669999999999995
47,0.05108625355362892,0.0560896630525589,58.9975,60.440000000000005
48,0.05016269518733025,0.05479734337329865,59.78,59.599999999999994
49,0.04916467752456665,0.05254772280454636,60.3475,60.919999999999995
50,0.04805817416906357,0.05155606756210327,60.894999999999996,58.620000000000005
51,0.04714563952088356,0.04862973046302795,61.7275,60.309999999999995
52,0.046460243076086045,0.049655873841047284,62.32,57.8
53,0.04558474449515343,0.04871515969634056,62.7725,62.9
54,0.04475729913115501,0.04813175773620605,63.5975,59.34
55,0.043864701795578005,0.05696187870502472,64.225,53.94
56,0.04322299142479896,0.05105566380023956,64.46499999999999,63.129999999999995
57,0.04250941010117531,0.046204196679592135,65.0825,60.809999999999995
58,0.04172580980062485,0.043100418323278426,65.6425,65.28
59,0.04120355924367905,0.04390117906928062,66.01,65.83
60,0.040525315141677856,0.0454634509563446,66.3775,62.51
61,0.039840171068906784,0.04340896539092064,67.02749999999999,63.59
62,0.03925782836675644,0.05018989318609238,67.14750000000001,53.23
63,0.038663886219263074,0.04210004768371582,67.8575,68.01
64,0.03807764884829521,0.04505348934531212,68.1525,67.47999999999999
65,0.03756335401535034,0.04214759723544121,68.55,67.24
66,0.03704782976210117,0.04128752138018608,68.84,67.44
67,0.036609820860624316,0.04089926528930664,69.24,68.37
68,0.03597249312400818,0.04084800738692284,69.78750000000001,66.47
69,0.035503503996133806,0.05050081374049187,69.9925,59.940000000000005
70,0.03512178364396095,0.039537527018785476,70.38499999999999,68.88
71,0.03467139164209366,0.037639874130487444,70.6425,68.92
72,0.03412562520503998,0.0375718379676342,70.935,69.64
73,0.03363370099961758,0.03692751194834709,71.4825,70.46
74,0.03329706550836563,0.03708269846439362,71.58,70.56
75,0.03297377906441688,0.03749458405971527,71.7575,67.12
76,0.032489422169327736,0.04534284096360207,72.1875,59.86
77,0.031946289938688276,0.03511019541621208,72.715,70.44
78,0.03169369067549706,0.03827840005159378,72.6575,69.14
79,0.03133449716567993,0.03954009610414505,72.9925,66.28
80,0.031047838789224624,0.0360874495267868,73.16749999999999,69.74000000000001
81,0.03048442868590355,0.036526134061813355,73.52250000000001,70.62
82,0.030263966271281244,0.03716831114888191,73.82,68.14
83,0.02991908327639103,0.05146596609354019,74.0425,58.18
84,0.02961966230273247,0.0367569823205471,74.095,67.35
85,0.029315358853340148,0.04333211297392845,74.4175,64.25999999999999
86,0.029023636269569397,0.03684050182104111,74.77000000000001,69.61
87,0.02863269384801388,0.03839605926275253,75.14999999999999,69.33
88,0.028295926448702814,0.03333004379272461,75.2625,71.91
89,0.02809336042702198,0.03284537966251373,75.52499999999999,72.1
90,0.027939398860931396,0.0410474971473217,75.45500000000001,63.11
91,0.027517191275954245,0.03183171817660332,75.7725,71.5
92,0.027159028479456903,0.036422299116849896,76.1725,71.76
93,0.026874963825941085,0.03659855639338493,76.36500000000001,68.03
94,0.02655645077228546,0.03260437917113304,76.5725,71.37
95,0.02631923066675663,0.03172257865667343,76.92,70.87
96,0.026184019142389298,0.0337498980641365,76.9325,71.74000000000001
97,0.026049958974123003,0.03753730905652046,76.97500000000001,69.28
98,0.025755844032764433,0.03996635455489159,76.9325,64.91
99,0.025514098545908928,0.03284646353721619,77.25,72.64
100,0.025020749112963675,0.03142570413947105,77.7975,73.77
101,0.025088262915611267,0.030766733211278915,77.5275,74.35000000000001
102,0.024793057796359062,0.054361709809303285,77.82,41.11
103,0.02458144655227661,0.032030152314901354,77.89,71.61
104,0.02434316109716892,0.03197661831378937,78.315,72.7
105,0.024213624069094657,0.034422913974523545,78.2275,71.36
106,0.023907723024487494,0.031287604540586475,78.49249999999999,71.88
107,0.0237902806609869,0.053345208477973936,78.78,41.99
108,0.023586960655450823,0.03481630890369415,78.6925,69.67999999999999
109,0.02337544858455658,0.029315115785598755,79.015,73.89
110,0.023248653623461724,0.029761550456285476,78.9875,73.55000000000001
111,0.022965762743353844,0.037253203159570696,79.25999999999999,66.86
112,0.02275440855026245,0.03218564828634262,79.43249999999999,71.6
113,0.02261092510521412,0.034821018648147586,79.5075,68.08
114,0.02242793185710907,0.029968309634923935,79.89500000000001,72.87
115,0.022390204918384553,0.05577083252668381,79.715,56.599999999999994
116,0.022068701848387717,0.029934323012828827,80.205,74.13
117,0.02199879854619503,0.03512958197593689,79.79,70.85000000000001
118,0.021839511901140213,0.028735977751016616,80.28,75.07000000000001
119,0.021740260839462282,0.03139765293598175,80.28999999999999,71.86
120,0.021446422508358955,0.03053368215560913,80.4125,73.47
121,0.021480664804577828,0.03811283404827118,80.5175,65.96
122,0.02121190204620361,0.031157813495397566,80.7075,71.94
123,0.02102064284682274,0.04445092910528183,80.75750000000001,50.849999999999994
124,0.020762500116229057,0.029061407911777495,81.095,74.65
125,0.02076413088440895,0.04400598056316376,81.13,63.78
126,0.020554746371507646,0.048133580136299134,80.965,50.88
127,0.02034984972178936,0.039385178059339526,81.3425,65.77
128,0.020233206397295,0.040589789962768553,81.58999999999999,65.42
129,0.020293758383393288,0.03161858306527138,81.3325,71.09
130,0.020073632434010506,0.047546363592147825,81.67,60.62
131,0.01984359021782875,0.027619002479314803,81.86,74.88
132,0.019834173414111138,0.03478658540248871,81.7475,66.52
133,0.019549787813425062,0.034350296932458876,82.0775,70.82000000000001
134,0.019563968005776405,0.03257068565487862,82.045,70.77
135,0.019315292313694953,0.03511892749667168,82.30499999999999,68.65
136,0.01927726027071476,0.05150761080980301,82.1125,46.21
137,0.01920485491901636,0.03359486201405525,82.3425,69.75
138,0.019104260566830636,0.0332354038476944,82.4325,70.39
139,0.01889004734158516,0.030193907231092453,82.66,73.44000000000001
