epoch,train_loss,test_loss,train_acc,test_acc
0,0.055402080337703226,0.02590328943133354,64.1,78.9
1,0.0293476413577795,0.022533562391996383,74.4525,80.73
2,0.026207564106583595,0.02083546447455883,76.57000000000001,81.8
3,0.024810945327579974,0.020235483737289905,77.6925,82.23
4,0.023659680059552192,0.019286287949979306,78.31,83.25
5,0.02293388026803732,0.018842941734194756,78.69749999999999,83.39999999999999
6,0.022181881353259086,0.018519706150889395,79.5,83.86
7,0.022002916917204858,0.018182359279692174,79.52,84.28
8,0.021172323721647263,0.01784020228534937,80.1975,84.74000000000001
9,0.020718041928112507,0.017431233164668082,80.65,84.52
10,0.020998664601147174,0.01718934329599142,80.52,84.71
11,0.02035326018333435,0.01811035358607769,80.71249999999999,84.22
12,0.020148702254146337,0.01768920936137438,81.04,84.58
13,0.019934882386773826,0.01750339008718729,81.2075,84.91
14,0.0198200222119689,0.01708262392580509,81.215,84.99
15,0.01947494854480028,0.018010619156062602,81.4425,84.48
16,0.019388013868778944,0.017389314767718315,81.6275,84.47
17,0.01935952692627907,0.01680706204921007,81.6925,85.04
18,0.019066189778596164,0.01762622909247875,81.9725,84.38
19,0.018965850573033096,0.016426647132635117,81.88,85.79
20,0.018721001809090376,0.01632967645227909,82.11,85.45
21,0.01887467590942979,0.01631151708215475,82.075,85.76
22,0.018481076355278493,0.01672708988636732,82.04249999999999,85.26
23,0.01861357305571437,0.01640647428929806,82.525,85.72
24,0.01853855094537139,0.016167508448660373,82.36,85.65
25,0.01810474196597934,0.016813698856532572,82.47250000000001,85.19
26,0.018245972006767988,0.016064849516749382,82.34,85.83
27,0.018241745518147945,0.01599395872801542,82.64,85.84
28,0.01813541300073266,0.016400398105382918,82.4175,85.38
29,0.017755846229195595,0.01624039974063635,82.89750000000001,85.74000000000001
30,0.017944085711985826,0.01629013302475214,82.905,85.72
31,0.017927162000536918,0.016292547784745693,82.715,85.42
32,0.01793672262728214,0.01583037500977516,82.7075,85.95
33,0.017816615360975264,0.016356381069123745,82.6725,85.04
34,0.017707067165523768,0.01633235161304474,83.0275,85.53
35,0.01764749634489417,0.015723034404218197,83.0625,86.0
36,0.01748561595752835,0.016293293392658233,83.09,85.39999999999999
37,0.017533713546395303,0.016364846114814282,83.0325,85.15
38,0.017463221763074396,0.015980593307316302,82.795,85.95
39,0.017589559623599052,0.015781499989330768,83.055,86.00999999999999
40,0.017544243419915437,0.015601340804994106,82.93,86.28
41,0.017243184702843427,0.015857454553246497,83.41,86.04
42,0.01726639591753483,0.01595784796476364,83.26249999999999,86.21
43,0.01744771431684494,0.015768274162709713,83.1125,85.91
44,0.017195604981482027,0.015607862588763236,83.2475,86.42
45,0.017218797244876623,0.015587683248519897,83.365,86.1
46,0.017184984977543356,0.01522667285501957,83.4575,86.7
47,0.017237956163287164,0.01566174970418215,83.38,86.35000000000001
48,0.0169766901768744,0.015254537615180015,83.505,86.74
49,0.016970288736373185,0.01524993017166853,83.535,86.50999999999999
50,0.017096882297098638,0.015252208849787712,83.4675,86.65
51,0.016891447580605744,0.015621650639176369,83.5175,86.17
52,0.016864227969199418,0.015279456613957881,83.60499999999999,86.50999999999999
53,0.016853071221709252,0.015393002508580684,83.655,86.48
54,0.016893111873418094,0.015253299845755101,83.7125,86.56
55,0.017264470215141773,0.015509821231663227,83.0525,86.5
56,0.016836327344179152,0.01579631303101778,83.5875,86.11
57,0.01656648506000638,0.015679836581647396,83.9025,85.97
58,0.016626193327456712,0.015366462968289852,83.8125,86.56
59,0.016822580999135972,0.015166089332103729,83.7225,86.86
60,0.016841877043247223,0.015352691785991192,83.655,86.42999999999999
61,0.016694951962679623,0.015719602312147616,83.595,86.31
62,0.016600476257503032,0.015332392536103726,83.6075,86.52
