epoch,train_loss,test_loss
0,1753.806940234375,371.3543262207031
1,296.6878182861328,68.81755834960937
2,98.4442918762207,24.290722192382812
3,47.00299273071289,11.19324786682129
4,25.935891024780272,6.057390998840332
5,15.150918601989746,3.5988399379730223
6,9.669385313415527,2.269844969177246
7,6.491645045471191,1.4891327224731445
8,4.476853233337402,1.0069425737380981
9,3.1538006072998046,0.7025742226600648
10,2.2443402835845947,0.5044733365058899
11,1.6208641040802,0.373356480884552
12,1.1826395100593567,0.2847731830596924
13,0.865888966178894,0.22161832413673402
14,0.6286744091987609,0.17693881649971008
15,0.45982881002426146,0.14234870936870575
16,0.3434057542324066,0.11301509766578674
17,0.2582372902393341,0.08783600678443909
18,0.19488687181472777,0.06875235414505004
19,0.14795055944919586,0.05524247435331345
20,0.1128508845090866,0.04413544437885284
21,0.0863608335852623,0.03527335505485535
22,0.06561668110489845,0.026619343435764314
23,0.04938450673818588,0.01986287920475006
24,0.03673558619022369,0.015310611018538475
25,0.027835283440351487,0.013524820859730243
26,0.022266192415356635,0.012771425925195217
27,0.018599355690181254,0.012395545707643032
28,0.015942747601866723,0.011969601659476758
29,0.014005889029800891,0.01176330955773592
30,0.012536248910427093,0.011264932239055633
31,0.011336142374575139,0.01089366633594036
32,0.010313757064193487,0.010486640414595605
33,0.00939868992716074,0.009840098503232001
34,0.008603604455292225,0.009314074575901032
35,0.008040290957689286,0.009116630567610263
36,0.00759321022555232,0.00882201860845089
37,0.0072367962524294855,0.008589965809881688
38,0.006919325214624405,0.008255100309848785
39,0.0066808944530785085,0.00808812924772501
40,0.006436714984476567,0.00796693143248558
41,0.006228835629671812,0.007790565370023251
42,0.006074116892367602,0.007588853370398283
43,0.005888182307034731,0.007377737201005221
44,0.005741177513450384,0.0071658570371568205
45,0.005585242461785674,0.0069376717679202555
46,0.005459863071516156,0.00688577194288373
47,0.005347429283708334,0.006625764361023903
48,0.005253332892805338,0.00655181252732873
49,0.005136596889421344,0.006477553985267877
50,0.005062691536173224,0.0063808842465281485
51,0.0049662443280220035,0.006233359280973673
52,0.004896015118807554,0.006353909697383643
53,0.004814065861329436,0.006056198013573885
54,0.004755216869339347,0.006041300544142723
55,0.004685737976804376,0.006008769328147173
56,0.004618665198609233,0.005852619103342295
57,0.004550863457471133,0.005782983492314816
58,0.004497277149930597,0.00563913399130106
59,0.0044465915184468035,0.005677373906970024
60,0.004391611565276981,0.005557501571625471
61,0.004351136182993651,0.005531933549791574
62,0.00430527345649898,0.005600356332212687
63,0.0042748151913285255,0.005461156096309423
64,0.004243458900973201,0.005478627587109804
65,0.0041900356691330675,0.0053681739538908
66,0.004169933102652431,0.005320561093837023
67,0.004117093158513308,0.005423595705628395
68,0.004098178628459573,0.005261639803647995
69,0.0040430507145822045,0.00517031871303916
70,0.0040325681693851945,0.005364065681397915
71,0.0039972204383462665,0.005145260420441627
72,0.003970786233618856,0.005140798023343086
73,0.003939889628067613,0.005146520522236824
74,0.0039005835708230733,0.005158513265103102
75,0.003897396609187126,0.005050542951375246
76,0.0038814251214265823,0.005133753954619169
77,0.0038187666412442924,0.005125247173011303
78,0.003840207787230611,0.005120355340838432
79,0.003787523824721575,0.005055721667408943
80,0.0037843244917690755,0.005142435902357101
81,0.0037528399139642715,0.004960847124457359
82,0.0037317711256444454,0.005067494974285364
83,0.0037368600957095625,0.004923938169330359
84,0.003693967171013355,0.004941387708485127
85,0.0036783126775175334,0.005075376405566931
86,0.003657472403720021,0.004829065799713135
87,0.0036598982233554127,0.005039273369312286
88,0.0036231108080595734,0.004984431181848049
89,0.0036141731139272453,0.004981204620748758
90,0.003591125316172838,0.004891259123384953
91,0.0035748883590102196,0.0048822911381721495
92,0.003566324374452233,0.004834599924087525
93,0.0035378194525837897,0.004826576229929924
94,0.003529738736897707,0.00486901217252016
95,0.003516768414154649,0.004770240698009729
96,0.0035100552558898924,0.0049004722706973555
97,0.0034821470361202957,0.004768904145061969
98,0.0034757304653525354,0.004711628016829491
99,0.003458926700055599,0.004870311206579208
100,0.0034325157556682824,0.004753432215750217
101,0.0034276374116539955,0.0048451846979558465
102,0.0034223920296877625,0.004739156493544579
103,0.003407328878343105,0.004681470937281847
104,0.0033998365093022586,0.004821868190914393
105,0.0033835523180663586,0.004758426833152771
