epoch,train_loss,test_loss,train_acc,test_acc
0,0.02981353644654155,0.02008681838363409,77.75,84.43
1,0.021898415753245352,0.017414726589620115,81.0725,85.84
2,0.020278983184695242,0.016899310517311097,81.67750000000001,85.92999999999999
3,0.01970283332169056,0.016872744782269,82.22749999999999,85.94000000000001
4,0.01903625989034772,0.01676788116246462,82.41000000000001,86.41
5,0.01887311327084899,0.016643632550537586,82.55749999999999,86.04
6,0.018509585113823415,0.016743151837587355,82.64,85.84
7,0.018118798000365494,0.016140816527605056,82.89,86.38
8,0.018073491366952656,0.017385704267024994,82.9125,85.33
9,0.017636594277620314,0.01611066676527262,83.405,86.50999999999999
10,0.017968044409155847,0.016115395697951316,83.0225,86.27
11,0.017692641092836858,0.015937239798903467,83.255,86.56
12,0.017462773816287518,0.015914983148872852,83.165,86.61999999999999
13,0.017546229546517134,0.01607396227568388,83.1825,86.39
14,0.017303694143891334,0.015759698364138604,83.26,86.85000000000001
15,0.01686408186852932,0.015624184699356556,83.71499999999999,86.98
16,0.016901445727795363,0.01575589124113321,83.5725,86.98
17,0.016851547281444074,0.015648626850545407,83.655,86.65
18,0.016813406608998775,0.01628719748556614,83.8725,86.24000000000001
19,0.01666861779540777,0.015494222666323184,83.92500000000001,87.05000000000001
20,0.016628062958270313,0.015686765046417712,83.765,86.66
21,0.01671358160302043,0.01649129733890295,83.6875,86.08
22,0.016386310617625712,0.015097400553524494,83.9325,87.19
23,0.016511170760542156,0.015563205182552338,84.14500000000001,86.76
24,0.016538277748972176,0.015540168638527394,83.8875,86.98
25,0.016236217993497847,0.015163736613094806,84.2825,87.33999999999999
26,0.016355138301849367,0.01553850741237402,83.84,86.72
27,0.016206332206726074,0.015267206440865993,84.10499999999999,87.37
28,0.016186738261580468,0.01517442372739315,84.175,87.19
29,0.015967685455083848,0.01522868680804968,84.1375,86.97
30,0.016042913971841335,0.015811517862975598,84.455,86.6
31,0.015978015354275704,0.015519600577652455,84.295,87.03
32,0.016077685461193324,0.015769787272810937,84.21,86.81
33,0.016097980558872224,0.015585505233705044,84.2,86.99
34,0.015949445067346097,0.015463714164495468,84.39750000000001,87.21
35,0.015890052288770676,0.015261191008985042,84.38,87.22
36,0.016012692453712226,0.01572169786244631,84.22,86.74
37,0.015892783097922802,0.016800871756672858,84.3075,85.8
38,0.015869370172172784,0.015055946354568004,84.295,87.48
39,0.015902471901476384,0.015192457522451878,84.4425,87.15
40,0.01591550176218152,0.015277930971980096,84.345,86.99
41,0.015763571167737245,0.015317275303602218,84.4025,87.0
42,0.01563985427096486,0.015252453173696995,84.635,87.15
43,0.01598071764409542,0.015311524921655655,84.2475,87.11
44,0.015790070105344056,0.015173312605917453,84.38,87.01
45,0.015507518737018108,0.015507404242455959,84.53,86.45
46,0.015574912971258164,0.015700394797325136,84.6375,86.91
47,0.015859414386749267,0.01502869283258915,84.315,87.48
48,0.01555853476896882,0.015115385140478612,84.7975,87.14
49,0.01555158120393753,0.01471922222673893,84.49,87.58
50,0.01555254290997982,0.01528538488894701,84.6175,87.0
51,0.015319147451967,0.015041543662548066,84.9975,87.18
52,0.015622419908642769,0.01496034715473652,84.6075,87.39
53,0.015610135836154223,0.015269281551241874,84.6075,87.03999999999999
54,0.015582919649779797,0.01517849604934454,84.7975,87.13
55,0.015276763273030519,0.015374354282021522,84.795,87.01
56,0.015558707167953253,0.015298943929374219,84.48,87.16000000000001
57,0.015395191799104214,0.015025148637592793,84.71499999999999,87.18
58,0.015374896317720413,0.015182109741866588,84.74249999999999,87.7
59,0.015377875830978155,0.015292740103602409,84.8875,87.1
60,0.015344087255001068,0.015178209722042084,84.78,87.28
61,0.015542905171215534,0.015108597089350223,84.685,87.17
62,0.015118942505121231,0.015442044101655483,84.95,87.28
63,0.01511119530275464,0.01536252869516611,85.015,87.11
64,0.015264831432700156,0.01511507525295019,84.94,87.22
