epoch,train_loss,test_loss
0,1773.8958250976561,382.08303012695313
1,297.0262942138672,66.53204444580078
2,95.55673803710937,23.142048977661133
3,45.20671503295898,10.596184709167481
4,25.091651327514647,5.5576566780090335
5,15.196607929992675,3.1774775955200196
6,9.696082871246338,1.9306839277267456
7,6.443521396636963,1.2302057254791259
8,4.38776912651062,0.816985737991333
9,3.043832680130005,0.5662368796348571
10,2.126879073143005,0.40965532999038695
11,1.498726007080078,0.3088435354232788
12,1.0687094913482666,0.2416295618057251
13,0.7730376185417175,0.19367402410507203
14,0.566693004322052,0.1576845063686371
15,0.424061839056015,0.1286185952425003
16,0.319802984046936,0.10315866149663926
17,0.24202601907253266,0.08134894621372223
18,0.18317808871269226,0.06432415848970413
19,0.1382300143122673,0.05236248641014099
20,0.1049838224887848,0.04154706834554672
21,0.08010808025598526,0.032403366327285764
22,0.059989388358592986,0.022992990267276765
23,0.04430457963347435,0.01687135642170906
24,0.03317710781097412,0.014170372740924359
25,0.025857508024573327,0.013319705019891262
26,0.021216082882881165,0.012725560645759106
27,0.01790639687627554,0.012418973897397519
28,0.015534296694397926,0.012064930465817452
29,0.01378506681919098,0.011933645984530448
30,0.012449168674647808,0.011468837076425552
31,0.011351753762364388,0.011148122437298298
32,0.010416912904381752,0.01079037059545517
33,0.00957188064903021,0.010227429838478566
34,0.008834437268227338,0.00974464457333088
35,0.008176664336025714,0.009310173772275448
36,0.007704695545136929,0.008995829166471958
37,0.007341888109594584,0.008856279852986336
38,0.007025821217149496,0.0086751820653677
39,0.0067792627200484274,0.008427075137197971
40,0.006615877053141594,0.008339374797046184
41,0.006446230577677488,0.008102407827973366
42,0.006269328184425831,0.007961936084181071
43,0.0061549035683274265,0.007671044711768627
44,0.006003878538310528,0.007580684059858322
45,0.005899942544847727,0.007408252109587192
46,0.005769249588623643,0.007311873798072338
47,0.0056550769556313754,0.007072751349955797
48,0.005584904417395592,0.0070381873555481434
49,0.0054679579094052315,0.0068385823749005795
50,0.0053929378349334,0.006806410839408636
51,0.0053029404178261755,0.006666590312868357
52,0.005211836777627468,0.0066662445560097695
53,0.005142794095352292,0.006388847079873085
54,0.0050674887143075465,0.006416719251871109
55,0.004999775879085064,0.0062753242790699005
56,0.004961766839772463,0.006210169638693332
57,0.004855919240415096,0.006171562878787518
58,0.004811601487547159,0.005960421270132065
59,0.004765037406980991,0.006074941332638264
60,0.004709456961601972,0.005878808750212193
61,0.004669396061822772,0.00580452184304595
62,0.00458950269408524,0.005834027212113142
63,0.004553270626440644,0.00575188637599349
64,0.004534991321340203,0.005798018475621939
65,0.004474526814743876,0.0056347317166626455
66,0.0044404926352202894,0.0055815711423754695
67,0.004398989235237241,0.005612752524763346
68,0.004397253352031112,0.005511508445441723
69,0.004319359945878386,0.00539761470258236
70,0.004311438683792948,0.005550904329866171
71,0.004290645883232355,0.005371761326491833
72,0.004248270918801427,0.0054235197529196736
73,0.004239682786166668,0.005386806312948465
74,0.004190719256922603,0.005322441497445107
75,0.0041564950834959745,0.005270753768086433
76,0.004141258991882205,0.0053434120371937755
77,0.004124968767538667,0.005336730576306582
78,0.004072814308851957,0.005311617293953895
79,0.004074539304152131,0.00530180996209383
80,0.00403987198844552,0.005431573933362961
81,0.00401001901216805,0.005170247662067413
82,0.004022409791126847,0.005266957838833332
83,0.003988892549276352,0.0051578053638339045
84,0.003963611959293485,0.0051829476416111
85,0.003948179188370705,0.005250122082233429
86,0.003943399704992771,0.005030167229473591
87,0.0039051209565252065,0.00520844716578722
88,0.003894505785405636,0.00515924996137619
89,0.0038600334506481886,0.005156004872918129
90,0.0038531560365110636,0.005050970553606748
91,0.003815276385843754,0.005061856415122748
92,0.003820314345508814,0.004981669125705957
93,0.003788711402565241,0.004901529825478792
94,0.003780264279618859,0.005023526642471552
95,0.003781898703798652,0.004876162412017584
96,0.0037564055770635606,0.005018995346873998
97,0.0037341488242149355,0.00487730136141181
98,0.003718972034752369,0.0048578653164207935
99,0.0037028388116508723,0.004985087913274765
100,0.003700838316604495,0.004919525923579931
101,0.0036644374821335076,0.0049783411733806135
102,0.0036692331593483687,0.004800717926770449
103,0.0036652832712978124,0.00477055948227644
104,0.003653866175189614,0.004850615657866001
105,0.0036387616861611603,0.004863683072477579
106,0.003608521395176649,0.004931253879517317
107,0.0036106677286326886,0.004736216996610165
108,0.003596170063689351,0.00483019577562809
109,0.0036015937734395266,0.004774563654512167
110,0.003557952493056655,0.004824204120784998
111,0.0035644554376602173,0.00480147762298584
112,0.0035419500336050986,0.004678347832709551
113,0.0035450707562267782,0.004803036855906248
114,0.0035316397555172443,0.0047521998569369315
115,0.003505059111118317,0.0047662355095148086
116,0.003501206012815237,0.00484338510632515
117,0.0034924211397767066,0.0047749613270163535
118,0.0034990132112056017,0.0047291213802993295
119,0.0034619951333850624,0.004688199292123317
120,0.003476607995480299,0.004727478038519621
121,0.0034463319212198256,0.004701436422765255
122,0.0034476932384073736,0.004795601978898049
123,0.0034386397935450078,0.004777586244791746
124,0.0034287343941628934,0.004887533599883318
125,0.003413287229463458,0.004735558679699898
126,0.0034125422578305006,0.004818072045594454
127,0.0034018273025751113,0.004772184020280838
128,0.0033929978717118503,0.004736146959662437
129,0.0033801666267216208,0.004767386275529861
130,0.003375381788983941,0.0047511221654713155
131,0.003367435921728611,0.004748330446332693
132,0.0033711002457886934,0.004774812227487564
